time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1993-04-05T12:26:46.180Z,41.15,28.519,10,2.7,md,,,,0.4,us,usp0005qq0,2014-11-07T00:52:46.429Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-04-03T15:08:31.970Z,39.967,27.838,10,2.8,md,,,,0.5,us,usp0005qkw,2014-11-07T00:52:45.346Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-04-03T14:37:37.230Z,40.67,28.938,10,2.6,md,,,,0.4,us,usp0005qku,2014-11-07T00:52:45.339Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-04-02T10:22:30.820Z,40.349,28.057,10,2.7,md,,,,0.4,us,usp0005qht,2014-11-07T00:52:44.361Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-04-01T03:05:48.650Z,40.698,30.322,5,2.9,md,,,,0.5,us,usp0005qfs,2014-11-07T00:52:42.335Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-25T05:29:45.930Z,40.302,29.414,33,2.6,md,,,,1.1,us,usp0005q32,2014-11-07T00:52:38.382Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-24T19:13:36.900Z,40.359,28.076,10,2.7,md,,,,0.6,us,usp0005q2a,2014-11-07T00:52:38.289Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-23T13:25:50.220Z,40.14,29.389,10,2.7,md,,,,0.6,us,usp0005q01,2014-11-07T00:52:38.113Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-23T13:18:17.410Z,40.539,27.944,10,2.8,md,,,,1.1,us,usp0005q00,2014-11-07T00:52:38.112Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-21T22:17:52.180Z,40.432,28.042,10,2.8,md,,,,0.4,us,usp0005pxe,2014-11-07T00:52:37.701Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-19T11:23:38.650Z,40.775,27.455,10,3.3,md,,,,0.9,us,usp0005psz,2014-11-07T00:52:36.829Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T13:06:57.090Z,40.433,28.041,10,3.1,md,,,,0.6,us,usp0005prf,2014-11-07T00:52:36.574Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T12:47:58.930Z,40.427,28.048,10,2.9,md,,,,0.4,us,usp0005pre,2014-11-07T00:52:36.573Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T12:19:02.220Z,40.267,29.374,10,2.6,md,,,,0.5,us,usp0005prc,2014-11-07T00:52:36.571Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T09:42:40.390Z,40.42,28.039,10,2.7,md,,,,0.7,us,usp0005pr5,2014-11-07T00:52:36.559Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T09:11:01.030Z,40.429,28.032,10,2.9,md,,,,0.4,us,usp0005pr2,2014-11-07T00:52:36.554Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T08:48:15.480Z,40.4,28.02,10,2.8,md,,,,0.4,us,usp0005pr1,2014-11-07T00:52:36.553Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T07:55:34.130Z,40.415,27.978,10,3.1,md,,,,0.4,us,usp0005pqw,2014-11-07T00:52:36.397Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T07:51:38.130Z,40.429,27.986,10,4.3,mb,,,,1,us,usp0005pqv,2014-11-07T00:52:36.268Z,"western Turkey",earthquake,,,,23,reviewed,us,us
1993-03-18T07:22:45.270Z,40.405,27.952,11.7,4,ml,,,,0.9,us,usp0005pqt,2014-11-07T00:52:36.262Z,"western Turkey",earthquake,,3.9,,,reviewed,us,the
1993-03-18T07:19:39.580Z,40.388,27.98,13.9,4,mb,,,,1,us,usp0005pqs,2014-11-07T00:52:36.254Z,"western Turkey",earthquake,,1.9,,9,reviewed,us,us
1993-03-18T02:30:15.210Z,40.432,27.958,10,2.7,md,,,,0.6,us,usp0005pqd,2014-11-07T00:52:36.228Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-18T01:36:17.410Z,40.417,28.036,10,3.6,md,,,,0.6,us,usp0005pq7,2014-11-07T00:52:36.215Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-17T18:48:41.030Z,40.441,27.843,10,2.6,md,,,,0.4,us,usp0005ppp,2014-11-07T00:52:36.179Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-17T14:30:22.350Z,40.917,30.64,10,2.6,md,,,,0.3,us,usp0005pp9,2014-11-07T00:52:36.134Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-16T12:43:56.140Z,40.208,29.252,10,2.6,md,,,,0.4,us,usp0005pma,2014-11-07T00:52:35.867Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-14T09:55:34.020Z,40.434,28.527,10,2.5,md,,,,0.5,us,usp0005pg7,2014-11-07T00:52:35.390Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-13T13:38:04.240Z,41.151,28.473,5,2.8,md,,,,0.4,us,usp0005pf1,2014-11-07T00:52:35.220Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-11T15:06:14.750Z,40.756,28.662,10,2.7,md,,,,0.2,us,usp0005pb5,2014-11-07T00:52:34.655Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-05T01:26:12.340Z,40.421,28.922,10,2.5,md,,,,0.5,us,usp0005p04,2014-11-07T00:52:31.994Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-05T00:36:44.840Z,40.027,29.477,10,2.7,md,,,,0.6,us,usp0005p03,2014-11-07T00:52:31.992Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-04T20:46:41.100Z,40.039,29.325,10,2.6,md,,,,0.9,us,usp0005nzx,2014-11-07T00:52:31.946Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-03-02T10:09:43.240Z,41.905,27.445,10,3,md,,,,0.8,us,usp0005nvm,2014-11-07T00:52:30.910Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-26T22:17:56.870Z,40.592,27.363,10,2.6,md,,,,0.9,us,usp0005nqs,2014-11-07T00:52:27.533Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-26T03:44:31.440Z,40.598,27.404,10,2.7,md,,,,0.5,us,usp0005npm,2014-11-07T00:52:27.406Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-24T09:28:01.650Z,41.489,29.28,10,2.9,md,,,,0.4,us,usp0005nkp,2014-11-07T00:52:26.935Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-24T09:27:13.040Z,41.455,29.328,10,2.8,md,,,,0.8,us,usp0005nkn,2014-11-07T00:52:26.934Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-24T09:23:50.390Z,41.54,29.401,10,2.6,md,,,,0.6,us,usp0005nkm,2014-11-07T00:52:26.932Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-20T16:13:29.540Z,40.993,28.798,10,2.6,md,,,,1.2,us,usp0005nd9,2014-11-07T00:52:26.012Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-20T08:53:21.820Z,41.168,28.722,10,2.8,md,,,,0.5,us,usp0005nch,2014-11-07T00:52:25.893Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-20T01:22:15.670Z,40.066,29.306,10,2.7,md,,,,0.2,us,usp0005nc3,2014-11-07T00:52:25.767Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-19T13:02:23.620Z,40.612,29.861,5,2.5,md,,,,0.1,us,usp0005nbb,2014-11-07T00:52:25.283Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-19T12:47:40.260Z,40.488,28.736,10,2.8,md,,,,0.5,us,usp0005nb9,2014-11-07T00:52:25.279Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-19T02:53:36.640Z,40.118,27.258,5,2.7,md,,,,0.9,us,usp0005nah,2014-11-07T00:52:25.221Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-16T14:48:32.040Z,40.304,27.088,5,2.8,md,,,,1,us,usp0005n6c,2014-11-07T00:52:24.723Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-15T11:14:02.490Z,40.121,29.835,10,2.6,md,,,,0.8,us,usp0005n49,2014-11-07T00:52:24.441Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-14T07:17:16.770Z,40.803,28.991,10,3.1,md,,,,0.4,us,usp0005n25,2014-11-07T00:52:24.174Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-13T22:26:55.570Z,40.415,28.865,5,3,md,,,,0.9,us,usp0005n1p,2014-11-07T00:52:24.137Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-13T17:51:36.710Z,40.424,30.01,10,2.6,md,,,,0.6,us,usp0005n1c,2014-11-07T00:52:24.058Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-13T03:31:20.920Z,40.089,29.225,5,2.6,md,,,,0.3,us,usp0005n0j,2014-11-07T00:52:23.953Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-13T03:27:53.870Z,40.143,29.21,5,2.8,md,,,,0.5,us,usp0005n0h,2014-11-07T00:52:23.951Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-13T02:39:06.460Z,40.185,29.109,5,2.6,md,,,,0.3,us,usp0005n0d,2014-11-07T00:52:23.943Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-11T12:51:12.390Z,40.993,28.578,10,2.7,md,,,,0.2,us,usp0005mxa,2014-11-07T00:52:23.497Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-06T22:01:30.560Z,40.22,29.531,10,2.7,md,,,,1.2,us,usp0005mqx,2014-11-07T00:52:22.092Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-05T15:41:17.410Z,40.499,29.247,10,2.8,md,,,,0.7,us,usp0005mp3,2014-11-07T00:52:21.755Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-05T03:59:13.040Z,40.84,27.678,10,2.6,md,,,,0.9,us,usp0005mn4,2014-11-07T00:52:21.490Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-04T10:18:38.850Z,40.53,30.148,10,3.3,md,,,,1,us,usp0005mm2,2014-11-07T00:52:21.134Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-02T18:56:20.570Z,40.815,27.954,10,2.5,md,,,,0.5,us,usp0005mhz,2014-11-07T00:52:20.519Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-02-01T15:26:56.100Z,41.157,29.046,10,2.7,md,,,,1,us,usp0005mgz,2014-11-07T00:52:19.917Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-01-28T10:12:35.040Z,41.097,28.726,5,2.9,md,,,,0.6,us,usp0005mbk,2014-11-07T00:52:17.008Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-01-26T09:55:01.520Z,40.443,28.851,33,2.9,md,,,,0.7,us,usp0005m8w,2014-11-07T00:52:16.711Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-01-24T23:21:01.820Z,40.119,27.038,10,2.7,md,,,,0.2,us,usp0005m70,2014-11-07T00:52:16.505Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-01-24T11:43:49.050Z,40.649,27.437,10,2.8,md,,,,0.1,us,usp0005m6g,2014-11-07T00:52:16.447Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-01-23T21:34:00.390Z,40.302,29.509,10,2.9,md,,,,0.2,us,usp0005m5f,2014-11-07T00:52:16.387Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-01-23T15:32:44.610Z,40.795,28.771,7.5,3.6,md,,,,0.7,us,usp0005m52,2014-11-07T00:52:16.303Z,"western Turkey",earthquake,,3.5,,,reviewed,us,isk
1993-01-22T05:55:19.080Z,40.719,30.005,10,3,md,,,,0.5,us,usp0005m2u,2014-11-07T00:52:16.086Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1993-01-06T13:25:04.900Z,40.048,28.594,10,3,md,,,,1.3,us,usp0005kcq,2014-11-07T00:52:11.868Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-29T11:20:18.000Z,41.121,28.702,10,2.9,md,,,,1,us,usp0005k0y,2014-11-07T00:52:06.191Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-27T22:21:03.570Z,40.55,27.674,10,2.7,md,,,,0.9,us,usp0005jyp,2014-11-07T00:52:05.755Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-25T02:37:14.510Z,40.007,28.74,10,3.3,md,,,,0.8,us,usp0005jtr,2014-11-07T00:52:05.055Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-22T21:38:00.030Z,40.192,27.372,10,2.9,md,,,,0.9,us,usp0005jpc,2014-11-07T00:52:04.499Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-21T14:36:55.950Z,40.229,29.535,10,2.7,md,,,,0.8,us,usp0005jm1,2014-11-07T00:52:04.245Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-21T13:02:34.440Z,41.108,28.438,10,2.7,md,,,,0.2,us,usp0005jku,2014-11-07T00:52:04.235Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-17T07:55:09.030Z,40.264,27.868,10,3,md,,,,0.6,us,usp0005jdn,2014-11-07T00:52:02.996Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-13T15:41:54.640Z,40.814,27.637,10,2.7,md,,,,0.6,us,usp0005j8e,2014-11-07T00:52:02.485Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-13T06:20:35.430Z,40.848,28.614,5,2.6,md,,,,0.7,us,usp0005j7v,2014-11-07T00:52:02.435Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-11T23:19:10.350Z,40.019,28.895,10,3.1,md,,,,0.8,us,usp0005j4w,2014-11-07T00:52:01.954Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-11T21:43:30.350Z,40.693,29.91,5,3.1,md,,,,0.4,us,usp0005j4r,2014-11-07T00:52:01.940Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-11T13:22:21.540Z,40.124,28.052,10,2.7,md,,,,0.8,us,usp0005j3u,2014-11-07T00:52:01.841Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-10T19:12:53.670Z,39.958,28.899,10,2.7,md,,,,0.5,us,usp0005j2n,2014-11-07T00:52:01.706Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-09T12:14:04.650Z,40.15,29.314,10,2.6,md,,,,0.7,us,usp0005j12,2014-11-07T00:52:01.560Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-07T09:59:34.680Z,40.653,30.058,10,2.7,md,,,,0.4,us,usp0005hxt,2014-11-07T00:52:00.874Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-06T12:32:47.700Z,40.196,28.787,10,2.6,md,,,,1,us,usp0005hwg,2014-11-07T00:52:00.614Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-05T19:56:48.700Z,40.016,29.43,10,2.6,md,,,,0.8,us,usp0005hvg,2014-11-07T00:52:00.355Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-05T12:31:48.210Z,40.064,29.4,10,2.7,md,,,,0.4,us,usp0005hv4,2014-11-07T00:52:00.207Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-12-04T02:12:16.790Z,40.608,28.91,10,2.6,md,,,,0.1,us,usp0005ht3,2014-11-07T00:51:59.489Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-30T12:25:53.680Z,40.352,27.618,10,3,md,,,,0.5,us,usp0005hng,2014-11-07T00:51:56.126Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-30T12:13:50.010Z,41.31,29.1,10,2.7,md,,,,0.6,us,usp0005hnf,2014-11-07T00:51:56.125Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-28T04:39:31.400Z,40.632,27.483,10,2.8,md,,,,0.5,us,usp0005hhk,2014-11-07T00:51:55.218Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-25T15:04:03.390Z,40.317,29.469,10,2.6,md,,,,0.1,us,usp0005hca,2014-11-07T00:51:54.557Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-25T14:53:58.860Z,40.714,27.48,10,2.9,md,,,,0.2,us,usp0005hc9,2014-11-07T00:51:54.556Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-25T09:25:15.920Z,41.649,29.694,10,2.8,md,,,,0.3,us,usp0005hbs,2014-11-07T00:51:54.445Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-24T04:35:12.910Z,40.401,28.34,10,2.9,md,,,,0.5,us,usp0005h9q,2014-11-07T00:51:54.161Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-22T15:36:55.390Z,40.399,29.157,10,2.7,md,,,,0.3,us,usp0005h6z,2014-11-07T00:51:53.859Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-22T05:58:42.390Z,40.834,27.687,10,3,md,,,,1.3,us,usp0005h69,2014-11-07T00:51:53.763Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-22T05:15:08.530Z,40.819,27.652,10,2.8,md,,,,1.3,us,usp0005h67,2014-11-07T00:51:53.761Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-21T13:37:42.340Z,40.576,30.096,10,2.7,md,,,,0.5,us,usp0005h56,2014-11-07T00:51:53.617Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-21T09:09:58.980Z,41.117,28.721,10,2.6,md,,,,0.1,us,usp0005h4w,2014-11-07T00:51:53.578Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-20T21:12:11.890Z,40.546,30.124,5,2.6,md,,,,0.9,us,usp0005h41,2014-11-07T00:51:53.388Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-20T18:50:27.490Z,40.397,30.067,10,2.8,md,,,,1.1,us,usp0005h3v,2014-11-07T00:51:53.373Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-20T17:07:42.010Z,40.743,30.751,10,3.4,md,,,,0.6,us,usp0005h3s,2014-11-07T00:51:53.369Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-18T08:20:08.550Z,40.161,29.275,10,3.2,md,,,,0.7,us,usp0005h0r,2014-11-07T00:51:52.893Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-18T02:34:57.770Z,40.127,29.224,10,2.9,md,,,,0.2,us,usp0005h0c,2014-11-07T00:51:52.793Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-17T11:09:27.130Z,40.849,28.047,10,2.8,md,,,,0.5,us,usp0005gzj,2014-11-07T00:51:52.343Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-16T11:31:49.970Z,41.267,29.961,10,3.6,md,,,,0.8,us,usp0005gxx,2014-11-07T00:51:52.143Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-15T18:40:35.940Z,40.816,27.654,10,2.9,md,,,,0.2,us,usp0005gwn,2014-11-07T00:51:52.054Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-14T14:31:16.460Z,41.127,28.686,10,2.7,md,,,,0.3,us,usp0005gut,2014-11-07T00:51:51.894Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-13T21:16:26.890Z,40.147,29.261,10,3,md,,,,0.6,us,usp0005gu0,2014-11-07T00:51:51.828Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-12T14:56:34.560Z,40.832,27.698,10,2.8,md,,,,0.4,us,usp0005gs6,2014-11-07T00:51:51.534Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-12T11:37:57.480Z,40.815,27.495,10,2.9,md,,,,0.5,us,usp0005gry,2014-11-07T00:51:51.504Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-11T10:25:19.150Z,40.481,29.338,10,2.6,md,,,,0.7,us,usp0005gpt,2014-11-07T00:51:51.270Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-11T08:49:05.780Z,40.851,27.616,5,2.5,md,,,,1.4,us,usp0005gpr,2014-11-07T00:51:51.264Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-10T17:39:43.500Z,40.514,27.096,7.6,3.8,ml,,,,0.7,us,usp0005gnh,2014-11-07T00:51:51.052Z,"western Turkey",earthquake,,2,,,reviewed,us,the
1992-11-08T00:55:45.360Z,40.756,27.485,10,2.8,md,,,,0.9,us,usp0005ggv,2014-11-07T00:51:50.091Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-05T09:49:31.420Z,40.414,27.964,10,2.8,md,,,,1,us,usp0005gaz,2014-11-07T00:51:48.945Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-11-02T11:03:02.730Z,40.246,29.622,10,3,md,,,,0.5,us,usp0005g6x,2014-11-07T00:51:47.672Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1992-09-30T02:08:28.880Z,40.824,30.097,10,2.6,m,,,,0.9,us,usp0005eqx,2014-11-07T00:51:32.363Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-09-27T09:29:23.640Z,40.704,29.924,10,3,m,,,,0.8,us,usp0005ek9,2014-11-07T00:51:31.126Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-09-25T05:49:19.840Z,40.712,29.937,10,3.2,m,,,,1,us,usp0005efs,2014-11-07T00:51:30.673Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-09-21T03:44:52.680Z,40.448,30.127,10,3.7,mb,,,,1,us,usp0005e91,2014-11-07T00:51:29.828Z,"western Turkey",earthquake,,,,3,reviewed,us,us
1992-09-15T14:02:32.960Z,40.544,31.013,10,2.7,m,,,,0.5,us,usp0005e19,2014-11-07T00:51:28.893Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-09-10T12:29:17.140Z,40.055,30.86,10,2.7,m,,,,1.5,us,usp0005dty,2014-11-07T00:51:27.334Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-07-20T21:33:18.280Z,40.879,29.389,10,2.8,m,,,,0.5,us,usp0005b6q,2014-11-07T00:51:06.102Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-06-10T18:45:04.990Z,40.082,30.386,19.4,3.2,m,,,,1,us,usp00058xd,2014-11-07T00:50:49.113Z,"western Turkey",earthquake,,8.7,,,reviewed,us,dda
1992-05-28T15:02:03.530Z,40.412,30.856,10,3,m,,,,0.8,us,usp000589q,2014-11-07T00:50:42.374Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-05-28T14:59:46.800Z,40.199,29.363,10,2.7,m,,,,0.9,us,usp000589p,2014-11-07T00:50:42.372Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-05-25T08:51:15.680Z,40.76,29.648,9.6,3.6,m,,,,0.4,us,usp000581t,2014-11-07T00:50:41.202Z,"western Turkey",earthquake,,2.7,,,reviewed,us,dda
1992-05-24T05:33:01.800Z,40.751,30.999,10,2.5,m,,,,0.9,us,usp0005800,2014-11-07T00:50:41.030Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-05-23T11:52:46.630Z,40.19,30.059,10,2.8,m,,,,0.9,us,usp00057yy,2014-11-07T00:50:40.897Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-05-19T11:17:03.560Z,40.651,29.899,10,3.2,m,,,,0.7,us,usp00057pq,2014-11-07T00:50:39.592Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-05-10T07:46:49.070Z,40.542,30.171,10,2.6,m,,,,0.8,us,usp000574s,2014-11-07T00:50:36.684Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-05-09T17:25:46.520Z,40.528,30.52,10,2.6,m,,,,1,us,usp0005744,2014-11-07T00:50:36.574Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-04-22T17:03:18.450Z,40.445,29.721,10,2.7,m,,,,0.5,us,usp000565p,2014-11-07T00:50:28.765Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-04-15T09:21:06.990Z,40.154,29.497,10,3.3,m,,,,0.7,us,usp00055ug,2014-11-07T00:50:27.450Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-04-06T04:07:50.680Z,40.771,30.409,10,2.5,m,,,,0.8,us,usp00055cy,2014-11-07T00:50:25.134Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-04-05T00:48:02.430Z,40.854,27.903,25.9,4,mb,,,,1.4,us,usp00055bk,2014-11-07T00:50:24.754Z,"western Turkey",earthquake,,10.4,,1,reviewed,us,us
1992-04-04T07:05:31.690Z,40.768,29.166,10,3.1,m,,,,0.9,us,usp00055an,2014-11-07T00:50:24.485Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-04-01T06:59:46.050Z,40.799,30.374,10,2.6,m,,,,0.6,us,usp000555w,2014-11-07T00:50:22.385Z,"western Turkey",earthquake,,,,,reviewed,us,dda
1992-03-22T16:52:24.260Z,40.186,28.34,19.1,4.8,mb,,,,1.1,us,usp00054pg,2014-11-07T00:50:18.182Z,"western Turkey",earthquake,,,,60,reviewed,us,us
1992-02-25T20:12:25.520Z,40.361,28.809,10,3.6,mb,,,,0.8,us,usp00053gc,2014-11-07T00:50:08.171Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1991-12-14T12:28:32.710Z,40.725,27.472,10,3.5,md,,,,1.1,us,usp00050eq,2014-11-07T00:49:44.464Z,"western Turkey",earthquake,,,,,reviewed,us,ath
1991-12-05T02:00:32.820Z,40.696,27.384,10,3.4,md,,,,1,us,usp000501z,2014-11-07T00:49:42.024Z,"western Turkey",earthquake,,,,,reviewed,us,ath
1991-12-03T21:52:55.240Z,40.813,27.532,10,3.4,md,,,,1.1,us,usp0004zzy,2014-11-07T00:49:41.490Z,"western Turkey",earthquake,,,,,reviewed,us,ath
1991-11-22T18:27:12.510Z,40.202,27.787,9.1,3.7,md,,,,0.7,us,usp0004zfq,2014-11-07T00:49:35.827Z,"western Turkey",earthquake,,2.1,,,reviewed,us,ath
1991-11-11T02:53:50.070Z,40.151,28.106,10,3.3,md,,,,0.9,us,usp0004z13,2014-11-07T00:49:33.859Z,"western Turkey",earthquake,,,,,reviewed,us,ath
1991-07-30T09:38:30.260Z,39.999,29.633,10,2.8,md,,,,0.2,us,usp0004ut0,2014-11-07T00:48:59.414Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1991-07-28T09:59:26.910Z,41.104,28.66,10,2.8,md,,,,0.4,us,usp0004uqh,2014-11-07T00:48:59.112Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1991-07-27T23:50:15.670Z,40.764,29.856,10,2.9,md,,,,0.3,us,usp0004uq6,2014-11-07T00:48:58.983Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1991-07-26T09:47:37.820Z,40.838,29.502,10,2.6,md,,,,0.9,us,usp0004une,2014-11-07T00:48:58.805Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1991-07-25T23:36:54.000Z,40.852,27.675,10,2.5,md,,,,0.7,us,usp0004un1,2014-11-07T00:48:58.767Z,"western Turkey",earthquake,,,,,reviewed,us,isk
